0.21979580300103407,localhost5000
0.09548054900005809,localhost5000
0.1353968760013231,localhost6600
0.05211055199833936,localhost6600
0.08963126399976318,localhost6600
0.1007576070005598,localhost6600
0.2238430370016431,localhost5000
0.7228733299998567,localhost5000
0.05495521199918585,localhost6600
0.1541110040016065,localhost6600
0.19784230600271258,localhost6600
0.21860880000167526,localhost5800
0.18206479299988132,localhost5500
0.2528643440018641,localhost5500
0.22809882100045797,localhost5800
0.18011218500032555,localhost5500
0.25149322399738594,localhost5500
0.1845012109988602,localhost5800
0.3243037820029713,localhost5800
0.45680228100172826,localhost5800
0.5806702279987803,localhost5800
0.5972448499996972,localhost5800
0.6842875170004845,localhost5800
0.4900022519977938,localhost5800
0.5255338930001017,localhost5800
0.274284210998303,localhost6700
0.581198370000493,localhost5800
0.4875001149994205,localhost5800
0.48842063399933977,localhost5800
0.2469292409987247,localhost7600
0.49975206299859565,localhost5800
0.2767976040013309,localhost7400
0.49477699500130257,localhost9600
0.7126784490028513,localhost7600
0.47657037600220065,localhost7600
0.8025192960012646,localhost7600
0.673191443001997,localhost7600
0.5309629250004946,localhost7600
0.9556058509988361,localhost7600
0.30930837499909103,localhost16400
0.46095326700014994,localhost7400
0.45427236999967135,localhost16400
0.4710051959991688,localhost7400
0.5874152769974899,localhost7800
0.6629406339998241,localhost9500
0.597793859000376,localhost9500
0.5318740799993975,localhost17200
0.6568223510003008,localhost9500
0.6523872609977843,localhost9500
0.5230612679988553,localhost17200
0.653218534996995,localhost9500
0.6981152059997839,localhost9500
0.44471828199675656,localhost17200
0.5178977479990863,localhost13600
0.1603607059987553,localhost10400
0.31986303399753524,localhost17400
0.22431308000159333,localhost17400
0.4073656660002598,localhost17400
0.19556293999994523,localhost14200
0.2730530530025135,localhost14200
0.5255557679993217,localhost13300
0.4049952140012465,localhost13300
0.593838525001047,localhost13300
0.45316043599814293,localhost13300
0.255941552000877,localhost6400
0.3568113680012175,localhost13300
0.42907297200144967,localhost13300
0.23356579399842303,localhost9000
0.2941185739982757,localhost9000
0.19499649700082955,localhost14600
0.23790389900023,localhost14600
0.27753545900122845,localhost14600
0.43255418699845904,localhost5600
0.49969368600068265,localhost14600
0.5033005599980243,localhost5600
0.3927923590017599,localhost5600
0.28951832600068883,localhost8400
0.36657992500113323,localhost5600
0.5114714160008589,localhost5600
0.4325071970015415,localhost5600
0.4852694130022428,localhost5600
0.2890263059998688,localhost10100
0.5126189779984998,localhost5600
0.23301356000229134,localhost8500
0.17500074399868026,localhost8300
0.21209938600077294,localhost10700
0.14563376099977177,localhost10700
0.07743606100120815,localhost10700
0.40405767500124057,localhost8100
0.38365367200094624,localhost16000
0.5366219440002169,localhost8100
0.5103276749978249,localhost8100
0.6444040179994772,localhost8100
0.5615802819993405,localhost8100
0.44037844100239454,localhost16000
0.6699216119995981,localhost8100
0.48976761900121346,localhost16000
0.8203671509982087,localhost8100
0.557536145002814,localhost16000
0.5180829679993622,localhost15700
0.4214455090004776,localhost15700
0.7894877799990354,localhost8100
0.5704953169988585,localhost13500
0.2897246050015383,localhost12100
0.25762922300054925,localhost12100
0.4489610710006673,localhost14900
0.24764590300037526,localhost11500
0.3919088490001741,localhost11500
0.40860026299924357,localhost11500
0.4910684369970113,localhost11500
0.3196015430003172,localhost17300
0.3815263739998045,localhost17300
0.4342686540003342,localhost17300
0.3105283580007381,localhost11200
0.40898492999986047,localhost11100
0.36057850799988955,localhost7100
0.3458259420003742,localhost7100
0.3208562560030259,localhost13200
0.2723720520007191,localhost13200
0.4007833659998141,localhost13200
0.3836634149993188,localhost8900
0.4444768599969393,localhost6100
0.5641775250005594,localhost6100
0.3617961620002461,localhost12800
0.3940976160010905,localhost13000
0.27601939699889044,localhost13700
0.4533708890012349,localhost15800
0.7658157139994728,localhost13000
